userId,Tweet,Total
60196150,1,0
60308640,1,0
60394265,1,0
60429759,1,0
60572033,1,0
60592747,1,0
60687019,1,0
60857704,1,0
60949112,1,0
61026509,1,0
61325310,1,0
61327216,1,0
61342999,1,0
61356500,1,0
61539521,1,0
61577939,1,0
61620531,1,0
61690488,1,0
61781890,1,0
62354429,1,0
62365000,1,0
62556442,1,0
62912250,1,0
63017531,1,0
63362801,1,0
63747308,1,0
63767559,1,0
64189266,1,0
64378349,1,0
64471796,1,0
64561704,1,0
64566039,1,0
64566523,1,0
64806914,1,0
64854647,1,0
65198567,1,0
65596237,1,0
65803092,1,0
65951307,1,0
65967525,1,0
66068978,1,0
66126431,1,0
66250261,1,0
66284654,1,0
66290642,1,0
66331922,1,0
66468730,1,0
66873495,1,0
66923046,1,0
67090667,1,0
67413530,1,0
67458530,1,0
67727088,1,0
67778641,1,0
67813862,1,0
67951225,1,0
68569604,1,0
68659417,1,0
68694561,1,0
68775882,1,0
68962073,1,0
69071723,1,0
69171795,1,0
69189463,1,0
69196651,1,0
69370767,1,0
69518772,1,0
70282741,1,0
70499835,2,0
70806276,1,0
70824006,1,0
71091749,1,0
71211274,1,0
71361287,1,0
71583789,1,0
71765668,1,0
72289373,1,0
72293028,1,0
72529640,1,0
72677520,2,0
72862994,1,0
72988808,1,0
73066710,1,0
73137009,1,0
73316021,1,0
73324213,1,0
73388288,1,0
73621473,1,0
73694027,1,0
73813227,2,0
74149816,1,0
74181810,1,0
74188106,1,0
74567735,1,0
74870032,1,0
75190347,2,0
75323342,1,0
75861491,1,0
76185290,1,0
76329181,1,0
76491752,1,0
76700189,1,0
76757587,1,0
76889477,2,0
76924885,1,0
76976432,1,0
77089146,1,0
77299899,1,0
77310373,1,0
77602579,1,0
77902948,1,0
78088005,1,0
78116406,1,0
78409887,1,0
78534414,1,0
78651500,1,0
78729863,1,0
78889059,1,0
78978230,1,0
78980641,1,0
79045700,1,0
79056314,1,0
79706752,1,0
79746313,1,0
79835407,1,0
80125289,1,0
80193351,1,0
80434675,1,0
80656118,1,0
80850767,1,0
81080854,1,0
81120503,1,0
81525149,1,0
81577247,1,0
81724227,2,0
81961699,1,0
81985447,1,0
82097571,1,0
82129684,1,0
82194382,1,0
82318086,1,0
82748600,1,0
82769612,1,0
83007352,1,0
83104232,1,0
83176471,1,0
83205874,1,0
83260349,1,0
83270385,1,0
83498576,1,0
83558666,1,0
83645988,1,0
83659623,1,0
83849235,1,0
83927992,1,0
84446856,1,0
84646468,1,0
85118568,1,0
85342372,1,0
85361683,1,0
85429734,1,0
85700767,1,0
85708023,1,0
85898638,1,0
85939674,1,0
86104510,1,0
86236295,1,0
86390172,1,0
86548776,1,0
86609601,1,0
86711159,1,0
86917109,1,0
87015477,1,0
87024259,1,0
87025959,1,0
87369828,1,0
87589267,1,0
87794412,1,0
87802759,1,0
87849193,1,0
87853240,1,0
88235681,1,0
88317612,1,0
88996705,1,0
89110203,1,0
89123330,1,0
89262754,1,0
89583291,1,0
89971197,2,0
90379747,1,0
90408018,1,0
90945305,1,0
91382393,1,0
91417603,1,0
91818904,1,0
91872743,1,0
91925961,1,0
92168059,1,0
92657776,1,0
92790349,1,0
92811055,1,0
92842049,1,0
93111391,1,0
93457352,1,0
93670773,1,0
93808689,1,0
94020292,1,0
94079041,1,0
94392825,1,0
94844905,1,0
94851395,1,0
94854268,1,0
94871939,1,0
95103369,1,0
95287028,1,0
95289641,1,0
95597542,1,0
95612631,1,0
95685124,1,0
95847754,1,0
96313033,1,0
96459297,1,0
96605595,1,0
96701920,1,0
97050902,1,0
97213130,1,0
97302389,1,0
97326399,1,0
97570862,1,0
97683788,1,0
97877674,1,0
97885429,1,0
97938478,1,0
98210964,1,0
98256813,1,0
98390876,1,0
99359781,1,0
99635074,1,0
99779463,1,0
100042714,1,0
100076991,1,0
100332944,1,0
100353089,1,0
100761904,1,0
101027684,1,0
101120909,1,0
101877724,1,0
102094084,1,0
102096979,1,0
102213313,1,0
102265752,1,0
102585428,1,0
102716828,1,0
102745564,1,0
102858335,1,0
102884742,1,0
103031219,1,0
103266308,1,0
103451046,1,0
103481551,1,0
103593224,1,0
103747623,1,0
103881190,1,0
103913011,1,0
104061768,1,0
104262458,1,0
104342536,1,0
104514277,1,0
104839797,1,0
104965154,1,0
105040438,2,0
105125620,1,0
105857751,1,0
105906359,1,0
106251052,1,0
106328643,1,0
106578299,1,0
106889639,1,0
108113522,1,0
108530113,1,0
108617838,1,0
108638410,1,0
108781776,1,0
108802261,1,0
108913230,1,0
108979962,1,0
109509376,1,0
109615812,1,0
109622975,1,0
109623426,1,0
110122703,1,0
110158518,1,0
110215397,1,0
110224692,1,0
110459289,1,0
110857907,1,0
111012277,1,0
111056714,1,0
111332093,1,0
111340215,1,0
111341458,1,0
111383152,1,0
111728244,1,0
111733430,1,0
111934395,1,0
112011408,1,0
112172807,1,0
112211586,1,0
112265142,1,0
112770595,1,0
112893953,1,0
113373619,1,0
113542476,1,0
113745750,1,0
113987040,1,0
114498372,1,0
114714350,1,0
114873175,2,0
114995061,1,0
115065615,1,0
115094250,1,0
115203691,1,0
115542166,2,0
115694587,1,0
115886108,1,0
115914506,2,0
115941026,1,0
116071286,1,0
116080934,1,0
116237528,1,0
116305161,1,0
116563875,1,0
116628885,1,0
116670486,1,0
116741858,1,0
116916044,2,0
117108989,1,0
117148273,1,0
117303658,1,0
117323757,1,0
117464411,1,0
117516176,1,0
117826932,1,0
118207109,1,0
118517185,1,0
119504275,1,0
119796428,1,0
119965416,1,0
119966660,1,0
120101909,1,0
120440657,1,0
121429922,1,0
121432035,1,0
121571926,1,0
121726111,1,0
121800343,1,0
121848279,1,0
121875662,1,0
122112712,1,0
122163344,1,0
122422860,1,0
122538135,1,0
122960146,1,0
123614006,1,0
123697165,1,0
123778500,1,0
123835120,1,0
123857665,1,0
124344918,1,0
124436959,1,0
124586215,1,0
124602510,2,0
124846254,1,0
124908263,1,0
125218969,1,0
126411136,1,0
126669003,1,0
126987565,1,0
126994508,1,0
127677144,1,0
127720374,1,0
128253065,1,0
128367074,1,0
128554081,1,0
128654983,1,0
128994419,1,0
129012362,1,0
129566089,1,0
129580191,1,0
129694246,1,0
129764541,2,0
129954707,1,0
129993945,1,0
130128708,1,0
130211807,1,0
130312751,1,0
130368969,1,0
130525384,1,0
130601966,1,0
130636969,1,0
131031011,1,0
131125923,1,0
131182168,1,0
131374292,1,0
131418668,1,0
131564785,1,0
131576466,1,0
131773155,1,0
131817115,1,0
131962317,1,0
132144503,1,0
132325707,1,0
132698345,1,0
132887215,1,0
133075284,1,0
133249208,1,0
133442001,1,0
133492528,1,0
133677123,1,0
133909799,2,0
134182657,1,0
134240007,1,0
134324484,1,0
134867773,1,0
134908726,1,0
134948483,1,0
135176324,1,0
136048033,1,0
136074653,1,0
136400321,1,0
136587906,1,0
136716625,1,0
136881432,1,0
136952606,1,0
137010345,1,0
137517117,1,0
137661645,1,0
137691669,1,0
137932942,1,0
137977246,1,0
138130916,1,0
138198794,1,0
138399998,1,0
138600013,2,0
138758425,1,0
138854452,1,0
138862578,1,0
138920014,1,0
139468645,1,0
140027199,1,0
140302637,1,0
140363070,1,0
140458549,1,0
140771865,1,0
140826922,1,0
140981069,1,0
141040676,1,0
141370385,1,0
141567957,1,0
141586106,1,0
141627342,1,0
141713414,1,0
141853193,1,0
142089059,1,0
142162192,1,0
142400695,1,0
142545444,1,0
142631204,1,0
143087839,1,0
143206247,1,0
143232273,1,0
143325651,1,0
143369359,1,0
143434770,1,0
143815425,1,0
143827449,1,0
143912843,1,0
143913170,1,0
144036263,1,0
144590940,1,0
145007254,1,0
145049156,1,0
145338063,1,0
145429739,1,0
145499533,1,0
145527869,1,0
145676421,1,0
145773721,1,0
146125091,2,0
146204723,1,0
146422118,1,0
146443604,1,0
146527747,1,0
146917303,1,0
147246461,1,0
147735600,1,0
147905735,1,0
148299961,1,0
148326081,1,0
148433657,1,0
148642935,1,0
149126571,1,0
149141631,1,0
149241683,1,0
149299092,1,0
149345784,1,0
149767948,1,0
150404352,1,0
150484257,1,0
150690843,1,0
151355007,1,0
151422672,1,0
151737642,1,0
152245309,1,0
152470443,1,0
152509831,1,0
152545223,1,0
152709363,1,0
152783932,3,0
153476599,1,0
153703525,1,0
153860022,1,0
154173366,1,0
154941779,1,0
155002401,1,0
155058199,1,0
155064704,1,0
155221291,1,0
155528643,1,0
155605856,1,0
155694788,1,0
156370085,1,0
156848287,1,0
156976635,2,0
157602310,1,0
158311934,1,0
158469575,1,0
158585424,1,0
158892037,1,0
159089108,1,0
159118586,1,0
159199114,2,0
159254509,1,0
159499883,1,0
159750662,1,0
159788480,1,0
159892347,1,0
160218098,1,0
160281169,1,0
160690393,1,0
160808728,1,0
161121502,1,0
161222517,1,0
161480716,1,0
162480995,1,0
162507475,1,0
162725864,1,0
162911582,1,0
162932562,1,0
163073395,1,0
163152785,1,0
163157573,1,0
163419462,1,0
163659563,1,0
163849460,1,0
164050325,1,0
164158837,1,0
164194856,3,0
164346642,1,0
164720415,1,0
164732629,1,0
164758349,1,0
164885203,1,0
165067993,1,0
165161226,1,0
165521111,1,0
166214224,1,0
166404954,1,0
166549236,1,0
166586741,1,0
166594658,1,0
166623921,1,0
166949672,1,0
167152497,1,0
167550475,1,0
167802279,1,0
168517836,1,0
168541904,2,0
168559320,1,0
169053453,1,0
169905898,1,0
170049600,1,0
170342449,1,0
170362343,1,0
170462802,1,0
170959197,1,0
171043531,1,0
171204578,1,0
171335700,1,0
171554034,1,0
171621197,1,0
171754508,1,0
172024999,1,0
172231900,1,0
172501711,1,0
172583086,1,0
173042589,1,0
173050801,1,0
173064256,1,0
173277340,1,0
173495003,1,0
173674375,1,0
173688702,1,0
173699844,1,0
173898572,1,0
173957100,1,0
173964397,2,0
174505125,1,0
174647647,1,0
174660021,1,0
175224146,1,0
175375769,1,0
175522744,1,0
175570527,1,0
175610205,1,0
175677307,1,0
175762533,1,0
176407708,1,0
176501938,1,0
176641252,1,0
176775528,1,0
177046597,1,0
177694104,1,0
178205270,1,0
178478579,1,0
178666937,1,0
179046931,1,0
179124669,1,0
179142856,1,0
179328433,1,0
179946527,1,0
180342234,1,0
180793933,1,0
181237019,1,0
181340211,1,0
181498958,1,0
181772225,1,0
181800015,1,0
182009500,1,0
182342251,1,0
182825638,1,0
182907865,1,0
183176249,2,0
183214374,1,0
183338245,1,0
183575499,1,0
183648139,1,0
183687392,1,0
183693634,1,0
183831859,1,0
183969569,2,0
184138939,1,0
184207734,1,0
184613586,1,0
184745576,1,0
184997788,1,0
185189319,1,0
185788568,1,0
186312186,1,0
186788371,1,0
186875226,1,0
187065243,1,0
187383529,1,0
187554393,1,0
187703309,1,0
187785517,1,0
188109113,1,0
188217844,1,0
188367715,1,0
188522784,1,0
188621489,1,0
189084602,1,0
189291294,1,0
189584079,1,0
189620571,1,0
190170261,1,0
190937995,1,0
191224331,1,0
191471032,1,0
191802760,1,0
192080140,1,0
192611973,1,0
192618801,1,0
194305082,1,0
194984003,1,0
195563053,1,0
195738913,1,0
196212075,1,0
196280459,1,0
196364524,1,0
196400391,1,0
196482973,1,0
196573842,1,0
196588151,1,0
196771982,1,0
196791283,1,0
196839157,1,0
197211136,1,0
197223728,1,0
197527940,1,0
197773332,1,0
197840226,1,0
198292201,1,0
198617704,1,0
198718067,1,0
199344049,1,0
199470737,1,0
199472652,1,0
199529947,1,0
199781645,1,0
199825746,2,0
199909145,1,0
200076107,1,0
200086251,1,0
200344234,1,0
200454472,1,0
200631271,1,0
200962617,1,0
201236036,1,0
201622991,1,0
202005048,1,0
202061206,1,0
202365323,1,0
202422365,1,0
202486504,1,0
202733159,1,0
202785538,1,0
203399832,1,0
203687498,1,0
203695308,1,0
204030701,1,0
204122679,1,0
204139735,1,0
205065572,1,0
205547336,1,0
205877676,1,0
206354511,1,0
206417966,1,0
207536740,1,0
207833405,2,0
207833732,1,0
208373264,1,0
208673100,1,0
208857191,1,0
210120527,1,0
210246822,1,0
210912334,1,0
210927790,1,0
211029138,1,0
211153514,1,0
211240572,1,0
211250583,1,0
211399998,1,0
211465687,1,0
211631917,1,0
211771914,1,0
212336449,1,0
212416579,1,0
212642904,1,0
212735740,1,0
212925563,1,0
213064031,1,0
213718974,1,0
213901605,2,0
214572427,1,0
215178490,1,0
215382997,1,0
215415571,1,0
215487272,1,0
215839576,1,0
216322763,1,0
216727472,1,0
216788812,1,0
216823522,1,0
217077998,1,0
217142231,1,0
217159535,1,0
217583151,1,0
217884238,1,0
218016656,1,0
218123531,1,0
218169343,1,0
218396478,1,0
218519409,1,0
218764348,1,0
219450405,1,0
219750739,1,0
220561434,1,0
220807472,1,0
220874721,1,0
221036382,1,0
221121595,1,0
221172641,1,0
221249442,1,0
221369745,1,0
221452739,1,0
221654816,1,0
221915489,1,0
221943846,1,0
221958750,1,0
222120124,1,0
222981865,1,0
223262753,1,0
223522724,1,0
223562193,1,0
224239951,1,0
224564971,1,0
224710149,1,0
224768234,1,0
225117039,1,0
225158293,1,0
225161814,1,0
225376008,1,0
225376706,1,0
225438953,1,0
225772505,1,0
225791058,1,0
225798682,2,0
226406768,1,0
226444136,1,0
226630919,1,0
226818275,1,0
226847136,1,0
227381114,1,0
228017092,1,0
228424240,1,0
228456649,1,0
228694583,1,0
228902009,1,0
229101835,2,0
229244881,1,0
229275098,1,0
229936422,1,0
230068159,1,0
230301836,1,0
230433498,1,0
230826920,1,0
230993013,1,0
231084608,1,0
231341638,1,0
231953155,1,0
232231730,1,0
232615534,1,0
232765992,1,0
232863368,1,0
233263094,1,0
233419917,1,0
233685512,1,0
233750456,1,0
233889759,1,0
234048426,1,0
234133657,1,0
234205423,1,0
234342779,1,0
234475666,1,0
234511201,1,0
234776222,1,0
235032905,1,0
235403523,1,0
235592742,1,0
235845917,1,0
235883065,1,0
236109983,1,0
236792856,1,0
236970304,1,0
236976950,1,0
237090411,1,0
237189672,1,0
237383029,1,0
237511010,1,0
237519969,1,0
237935961,1,0
238219395,1,0
238497343,1,0
238535009,1,0
239443635,1,0
239524827,1,0
239612108,1,0
240033378,2,0
240829539,1,0
240901583,1,0
241898372,1,0
241924374,1,0
242000817,1,0
242330220,1,0
242401657,1,0
242556763,1,0
242921623,1,0
243209173,2,0
243276909,1,0
243422274,1,0
243836495,1,0
244046781,1,0
244117260,1,0
244176414,1,0
244225397,1,0
244278070,1,0
244417596,1,0
244542203,1,0
244691578,1,0
244697026,1,0
245025428,1,0
245184814,1,0
245552254,1,0
245909504,1,0
246082925,2,0
246162336,1,0
246498739,1,0
246522733,1,0
246709796,1,0
246851478,1,0
246878743,1,0
246989924,1,0
248056357,1,0
248378447,1,0
248814554,1,0
248982153,1,0
249198511,1,0
249457691,1,0
249748008,1,0
249782499,1,0
250255810,1,0
250383487,1,0
250446487,1,0
250594759,1,0
250639803,1,0
250722313,1,0
250792003,1,0
250817158,1,0
250977951,1,0
250995391,1,0
251193442,1,0
251377843,1,0
251406031,1,0
251965417,1,0
251968824,1,0
252365529,1,0
252630434,1,0
252667389,2,0
252877712,1,0
252966922,1,0
253060699,1,0
253344694,1,0
253765069,1,0
253997764,1,0
254031838,1,0
254258180,1,0
254486246,1,0
254592187,1,0
254614486,2,0
255373733,1,0
255422572,1,0
255548273,1,0
255714585,1,0
256148755,1,0
256242241,1,0
256276567,1,0
256324454,1,0
256372730,1,0
256594454,1,0
256910790,1,0
257148648,1,0
257156669,1,0
257403792,1,0
257501251,1,0
257954513,1,0
258006625,1,0
258114796,1,0
258173240,1,0
258359402,1,0
258457059,1,0
258536214,1,0
258546517,1,0
258609152,1,0
258647603,1,0
258654213,1,0
258709943,3,0
259228517,1,0
259391806,1,0
259582246,1,0
259952943,1,0
260036406,1,0
260149844,1,0
260238799,1,0
260728686,1,0
260805395,1,0
260979430,2,0
261039850,1,0
261125737,1,0
261213914,1,0
261539596,1,0
261726010,1,0
261768141,1,0
261824721,1,0
261884862,1,0
262296629,1,0
262306331,1,0
262475606,1,0
262949677,1,0
263354631,1,0
264466763,1,0
264891358,1,0
265083061,1,0
265266455,1,0
265555159,1,0
265868856,3,0
265903418,1,0
266177314,1,0
266182541,1,0
266234941,1,0
266580278,1,0
266706213,1,0
266941598,1,0
267299194,1,0
267350877,2,0
267411749,1,0
267424200,1,0
267495548,1,0
268380985,1,0
268583116,1,0
268869271,1,0
269211359,1,0
269564759,1,0
269793965,1,0
269991323,1,0
270033836,1,0
270158646,1,0
270622633,1,0
270849968,1,0
271548808,1,0
271721700,1,0
272013004,1,0
272933834,1,0
273681431,1,0
274048823,1,0
275003468,1,0
275394174,1,0
275454046,1,0
276148059,1,0
276214034,1,0
276388773,1,0
276444152,1,0
276563205,2,0
276829110,1,0
277049262,1,0
277255735,1,0
277754474,1,0
277827703,1,0
277856441,1,0
277949890,1,0
278148123,1,0
278279552,1,0
278476812,1,0
278593476,1,0
278598187,1,0
278633890,1,0
279143806,1,0
279172890,1,0
279645792,2,0
279689298,1,0
280249144,1,0
280662664,1,0
280703283,1,0
280767476,1,0
281314859,1,0
281447128,1,0
281988196,1,0
282098746,1,0
282291331,1,0
282831105,1,0
282869930,1,0
283190252,2,0
283555071,1,0
283669532,1,0
283734799,1,0
283828984,1,0
284094871,1,0
284175430,1,0
284202107,2,0
284239036,1,0
284383568,1,0
284397703,1,0
285440164,1,0
285660615,1,0
285859548,1,0
286117242,1,0
286369704,1,0
286814672,1,0
287181735,1,0
287420800,1,0
287541083,1,0
288454125,1,0
288831397,1,0
288883638,1,0
289239834,1,0
289524583,1,0
289715538,1,0
289779158,1,0
290158179,1,0
290854943,1,0
291433557,1,0
291843919,1,0
292031486,1,0
292276905,1,0
292619181,1,0
293734824,1,0
294091585,1,0
294245618,1,0
294285229,1,0
294413590,1,0
294417249,1,0
294652317,1,0
294717500,1,0
295202885,1,0
295420637,1,0
295693396,1,0
295779626,1,0
295790580,2,0
295842121,1,0
296080440,1,0
296337670,1,0
296364380,1,0
297293984,1,0
297433046,1,0
297600730,1,0
297997504,1,0
298412235,1,0
299220494,1,0
299466161,1,0
300303770,1,0
300445174,1,0
300496307,1,0
300501843,1,0
300532220,1,0
300642262,1,0
300740966,1,0
300806893,1,0
301176284,1,0
301183299,1,0
301622808,1,0
301657561,2,0
302126548,1,0
302402692,1,0
303294900,1,0
303565669,1,0
304397033,1,0
304535293,1,0
304695261,1,0
304949399,1,0
305135157,1,0
305327323,1,0
305423966,1,0
305508802,1,0
305590095,1,0
306055499,1,0
306176705,1,0
306208516,1,0
306233545,1,0
306445450,1,0
306617234,1,0
306938933,1,0
306942465,1,0
307462774,1,0
307674479,1,0
307716681,1,0
308004665,1,0
308093307,1,0
308285751,1,0
308479920,1,0
308727533,1,0
308977916,1,0
309267491,1,0
309286580,1,0
309314511,2,0
309516299,1,0
310456740,1,0
310651171,1,0
310781906,1,0
310962226,1,0
311138619,1,0
311281119,1,0
311471785,1,0
311497030,1,0
311691709,1,0
311743687,1,0
312336521,1,0
312380388,2,0
312384479,1,0
312558690,1,0
312921284,1,0
313198422,1,0
313254646,1,0
313390442,1,0
313454563,1,0
313869247,1,0
313946788,1,0
314028598,1,0
314216205,1,0
314480344,1,0
314916721,1,0
315413807,1,0
315485621,1,0
315570793,1,0
315994858,1,0
316208642,1,0
316248609,1,0
316454138,1,0
316635234,1,0
316821364,1,0
316833034,1,0
316858776,1,0
317048963,1,0
317285654,1,0
317321550,1,0
317327561,1,0
317387336,1,0
317730346,1,0
317870287,2,0
317908421,1,0
318020536,1,0
318440306,1,0
318486611,1,0
318707425,1,0
319339076,1,0
319352009,1,0
319583820,1,0
319692071,1,0
319814074,1,0
319951909,1,0
320552564,1,0
320570364,1,0
321844163,1,0
322293052,1,0
322636636,1,0
322846745,1,0
322967690,1,0
323147038,1,0
323445326,1,0
324100637,1,0
324255949,1,0
325006877,1,0
325203860,1,0
325385490,1,0
326184124,1,0
326457819,1,0
326660609,1,0
327013478,1,0
327072628,1,0
327576721,1,0
327997145,1,0
328730433,1,0
329141440,1,0
329152035,1,0
329315032,1,0
330319375,1,0
330357834,1,0
330683027,1,0
330715293,1,0
331143907,1,0
331383808,1,0
331489197,1,0
331589097,1,0
331828541,2,0
332259447,1,0
332370668,1,0
332638685,1,0
332673100,1,0
332799754,1,0
333539696,1,0
333612021,1,0
333881962,1,0
334459049,1,0
334621930,1,0
334920640,1,0
335114476,1,0
335134816,2,0
335144670,1,0
335150639,1,0
335202402,1,0
335393795,1,0
336540524,1,0
336941108,1,0
337073674,1,0
337277662,1,0
338101330,1,0
338831540,1,0
339343519,1,0
339352638,1,0
339630950,1,0
339694019,1,0
339719246,1,0
339782638,1,0
340254170,1,0
340786611,1,0
340947261,1,0
341106390,1,0
341191499,1,0
341235491,1,0
341640746,1,0
341871950,1,0
342051426,1,0
342293332,1,0
342417423,1,0
342551658,1,0
343116248,1,0
343430892,1,0
343450171,1,0
343542093,1,0
343546234,1,0
344056452,1,0
344154685,1,0
344381865,1,0
344508197,1,0
344764478,1,0
345121911,1,0
345313502,1,0
345385271,1,0
345459653,1,0
345828427,1,0
346330316,2,0
346347040,1,0
346402393,1,0
346599459,1,0
346849507,1,0
347749358,1,0
347764424,1,0
348173470,2,0
348262463,1,0
348442430,1,0
348597625,1,0
348628034,1,0
348864589,1,0
348921884,1,0
349239263,1,0
349314403,1,0
349462247,1,0
349668428,1,0
349779229,1,0
349991835,1,0
350506835,1,0
350823037,1,0
350968505,1,0
351127453,1,0
351813568,1,0
352247135,1,0
352944245,1,0
353073962,1,0
353155903,1,0
353214389,1,0
353221069,1,0
353335406,1,0
353561400,1,0
353721122,1,0
353849714,1,0
354595011,1,0
354704029,1,0
355012774,1,0
355158894,1,0
355227153,1,0
355370633,1,0
355778143,1,0
356246595,1,0
356335878,1,0
356408670,1,0
356591823,1,0
356598860,1,0
356859394,1,0
356873229,1,0
357321906,1,0
357340443,1,0
357961706,1,0
358204463,1,0
358262744,3,0
358279270,1,0
358370516,1,0
358589857,1,0
358932324,1,0
359868036,1,0
359875588,1,0
360130771,1,0
360295192,1,0
360312158,2,0
360802625,1,0
360834744,1,0
360962518,1,0
361365042,3,0
361437624,1,0
361531873,1,0
361626502,2,0
361845329,1,0
361929946,1,0
362031374,1,0
362312335,1,0
362351769,1,0
362414860,1,0
362542651,3,0
362890774,1,0
362916526,1,0
363303236,1,0
363333018,1,0
363434988,1,0
363486661,1,0
363787987,1,0
363933239,1,0
363936687,1,0
363991767,2,0
364046146,1,0
364528766,1,0
364633342,1,0
364813014,1,0
365100852,1,0
365168112,1,0
365236371,1,0
365376117,1,0
365540734,1,0
366033559,1,0
366209259,1,0
366251561,1,0
366311966,1,0
366830788,1,0
367248619,1,0
367704699,1,0
367750490,1,0
368206573,1,0
368344240,1,0
368432761,1,0
369602944,1,0
370028205,1,0
370283348,1,0
370487237,2,0
370587754,1,0
370653529,1,0
370830189,1,0
371031508,1,0
371529677,1,0
371581403,1,0
372055902,1,0
372056289,1,0
372340480,1,0
372531314,1,0
372836038,1,0
373416398,1,0
373518467,1,0
373613355,1,0
374055312,1,0
374227176,1,0
374330230,1,0
374706214,1,0
374743973,1,0
375057886,1,0
375375805,1,0
376343616,1,0
376389094,1,0
376537750,1,0
376906343,1,0
377006941,2,0
377016536,1,0
377071661,1,0
377717278,1,0
378346128,1,0
378802752,1,0
378863847,1,0
379517721,1,0
379818751,1,0
379964100,1,0
380369476,1,0
380524610,1,0
380639230,1,0
380670828,1,0
381187140,1,0
381557779,1,0
381707738,1,0
382560445,1,0
382896256,1,0
383294698,1,0
384311503,1,0
384456599,1,0
384702097,1,0
384715984,1,0
384804657,1,0
385488149,1,0
385550029,1,0
385731260,1,0
385848621,1,0
386470548,1,0
386966920,1,0
387381578,1,0
387876936,1,0
388000498,1,0
388098023,1,0
388369747,1,0
388382637,1,0
388437116,1,0
388938945,2,0
389209437,1,0
389740116,1,0
390500587,1,0
391323466,1,0
391544447,1,0
392142875,1,0
392531729,1,0
392578138,1,0
392613136,1,0
392890423,1,0
393397191,1,0
393460878,1,0
393701691,1,0
393773669,1,0
394222804,1,0
394324308,1,0
394358206,1,0
394392730,1,0
394449547,1,0
394465457,1,0
394797180,1,0
394836138,1,0
394957116,1,0
395634978,1,0
395725472,1,0
395755205,1,0
396109456,1,0
396133880,1,0
396218637,1,0
396273995,1,0
396301967,1,0
396749101,1,0
396938239,1,0
397070088,2,0
397271815,1,0
397410494,1,0
397419910,1,0
398089579,1,0
398309377,1,0
398547086,1,0
398900563,1,0
398995333,1,0
399108135,1,0
399142235,1,0
399221791,1,0
400461266,1,0
401003312,1,0
401044068,1,0
401253874,1,0
401871463,1,0
402001538,1,0
402042816,1,0
402960337,1,0
402974776,1,0
403027343,1,0
403511982,1,0
403561259,1,0
404351339,1,0
404505902,1,0
405063823,1,0
405282123,1,0
405329554,1,0
405894569,1,0
407334252,1,0
408720804,1,0
408738535,1,0
408890769,1,0
409237097,1,0
409336194,1,0
409589134,1,0
409624076,1,0
409929154,1,0
410177870,1,0
411423293,1,0
411710558,1,0
411813849,1,0
412483670,1,0
412603788,1,0
413100605,1,0
413233477,1,0
413357591,1,0
413452411,1,0
413855396,1,0
414194957,1,0
414221776,1,0
414327129,1,0
414580722,1,0
414794763,1,0
414997310,1,0
415193225,1,0
415399800,1,0
415944721,1,0
416341337,1,0
416423079,1,0
416518771,1,0
416782606,1,0
417414345,1,0
417855802,1,0
418279134,1,0
418350039,1,0
419060494,2,0
419327066,1,0
420395584,1,0
420656758,1,0
420807822,1,0
421483231,1,0
422084538,1,0
422182447,1,0
422244502,1,0
422330508,1,0
422679620,1,0
422848459,1,0
422877737,1,0
423420622,1,0
423796700,1,0
424044546,1,0
424709673,1,0
424775606,2,0
426126668,1,0
426195638,1,0
426783409,1,0
426995450,2,0
427167471,1,0
427396925,1,0
427660037,1,0
427720347,1,0
427893226,1,0
428152773,1,0
428470300,1,0
428717423,1,0
428917289,1,0
429104160,1,0
429247467,1,0
430798320,1,0
431237225,1,0
431449122,1,0
431467156,1,0
431845494,1,0
431863687,1,0
432002514,1,0
432225789,1,0
433015972,1,0
433242781,1,0
433520140,1,0
433609610,1,0
433839904,1,0
434114744,1,0
434471545,2,0
434483058,1,0
434542923,1,0
434640003,1,0
435064364,1,0
435095807,1,0
435134501,1,0
435203155,1,0
435436244,1,0
435454764,1,0
435484714,1,0
436229682,1,0
436432323,1,0
437513699,1,0
438386733,1,0
438469971,1,0
438604014,1,0
438696869,1,0
439433509,1,0
440216877,1,0
440442600,1,0
442276858,1,0
442353305,1,0
442476408,1,0
442593662,1,0
443423192,1,0
443663187,1,0
443687084,1,0
443843238,1,0
444436154,1,0
444662650,1,0
444764308,1,0
445250430,1,0
445590277,2,0
446071634,1,0
446745495,1,0
446800077,1,0
446973308,1,0
447124016,1,0
447340902,1,0
447505883,1,0
447914003,1,0
448805451,1,0
449194238,1,0
449743731,1,0
450906210,1,0
450926325,1,0
450928350,1,0
451076933,1,0
451312264,1,0
451523411,1,0
451728478,1,0
452142298,1,0
452620717,1,0
453096752,1,0
453304792,1,0
453337523,1,0
453428503,1,0
453472446,1,0
453486898,1,0
454114632,2,0
454170207,1,0
454350902,1,0
454945293,1,0
455033068,1,0
455228639,1,0
455282690,1,0
455972590,1,0
456017451,1,0
456169907,1,0
456552298,1,0
457352861,1,0
457874269,1,0
457990699,1,0
458006707,1,0
458281865,1,0
458413602,1,0
458773780,1,0
458849957,1,0
459324870,1,0
459850674,1,0
459876432,2,0
460475288,1,0
460617733,1,0
460693219,1,0
461219840,1,0
462130006,1,0
462281733,1,0
462910662,1,0
462968208,1,0
463154299,1,0
463224677,1,0
463259387,1,0
463603357,1,0
464028785,1,0
464190989,1,0
464824572,1,0
